Data,Casos,id,Municipio,Estado
2014-06-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-01-25,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-02-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-02-08,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-02-22,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-03-01,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-03-08,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-03-15,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-03-22,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-03-29,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-04-05,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-04-12,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-04-19,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-04-26,2,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-05-03,9,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-05-10,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-05-17,8,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-05-24,3,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-05-31,4,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-06-07,6,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-06-14,2,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-06-21,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-06-28,5,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-07-05,4,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-07-12,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-07-19,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-08-02,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-08-09,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-08-16,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-08-23,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-08-30,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-09-06,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-09-13,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-09-20,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-09-27,3,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-10-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-10-11,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-10-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-10-25,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-11-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-11-08,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-11-15,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-11-22,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-04-24,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-05-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-05-15,2,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-05-22,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-05-29,2,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-06-05,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-06-12,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-06-19,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-06-26,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-07-03,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-07-10,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-07-24,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-07-31,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-08-07,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-08-14,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-08-21,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-08-28,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-09-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-09-11,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-09-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-09-25,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-10-02,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-10-09,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-10-16,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-10-23,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-10-30,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-11-06,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-11-13,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-11-20,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-11-27,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-12-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-12-11,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-12-25,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-01-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-01-15,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-01-22,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-01-29,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-03-19,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-03-26,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-04-02,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-04-09,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-04-16,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-04-23,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-05-07,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-06-25,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-10-15,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-10-29,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-11-05,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-11-19,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-11-26,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-01-14,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-01-21,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-01-28,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-02-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-02-25,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-05-13,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-06-10,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-06-17,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-06-24,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-07-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-07-08,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-07-15,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-07-22,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-07-29,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-08-05,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-08-12,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-08-19,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-08-26,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-09-02,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-09-09,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-09-16,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-09-23,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-10-21,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-10-28,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-09-30,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-12-24,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-12-31,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-03-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-04-22,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-10-14,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2013-05-19,24,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2015-02-15,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-07-17,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2016-12-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-02-05,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-02-12,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-02-19,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-02-26,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-03-05,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-03-12,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-04-30,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-05-14,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-05-21,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-05-28,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-06-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-06-11,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-06-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-09-17,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-09-24,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-10-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-10-08,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-11-12,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-12-03,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-12-10,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2017-12-17,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-01-07,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-02-11,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-02-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-03-11,1,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-03-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-03-25,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-04-01,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-04-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-04-15,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-05-06,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-05-20,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-05-27,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-06-03,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-11-04,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-11-11,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2018-11-18,0,"3300233",ARMAÇÃO DOS BÚZIOS,RJ
2010-01-03,0,"3300258",ARRAIAL DO CABO,RJ
2010-01-10,1,"3300258",ARRAIAL DO CABO,RJ
2010-01-17,0,"3300258",ARRAIAL DO CABO,RJ
2010-01-24,0,"3300258",ARRAIAL DO CABO,RJ
2010-02-07,2,"3300258",ARRAIAL DO CABO,RJ
2010-02-14,2,"3300258",ARRAIAL DO CABO,RJ
2010-02-21,3,"3300258",ARRAIAL DO CABO,RJ
2010-02-28,1,"3300258",ARRAIAL DO CABO,RJ
2010-03-07,0,"3300258",ARRAIAL DO CABO,RJ
2010-03-14,2,"3300258",ARRAIAL DO CABO,RJ
2010-03-21,3,"3300258",ARRAIAL DO CABO,RJ
2010-03-28,1,"3300258",ARRAIAL DO CABO,RJ
2010-04-04,0,"3300258",ARRAIAL DO CABO,RJ
2010-04-11,3,"3300258",ARRAIAL DO CABO,RJ
2010-04-18,1,"3300258",ARRAIAL DO CABO,RJ
2010-04-25,5,"3300258",ARRAIAL DO CABO,RJ
2010-05-02,1,"3300258",ARRAIAL DO CABO,RJ
2010-05-09,2,"3300258",ARRAIAL DO CABO,RJ
2010-05-23,10,"3300258",ARRAIAL DO CABO,RJ
2010-12-26,0,"3300258",ARRAIAL DO CABO,RJ
2011-01-02,0,"3300258",ARRAIAL DO CABO,RJ
2011-01-09,1,"3300258",ARRAIAL DO CABO,RJ
2011-01-16,0,"3300258",ARRAIAL DO CABO,RJ
2011-01-23,0,"3300258",ARRAIAL DO CABO,RJ
2011-01-30,0,"3300258",ARRAIAL DO CABO,RJ
2011-02-06,0,"3300258",ARRAIAL DO CABO,RJ
2011-02-13,0,"3300258",ARRAIAL DO CABO,RJ
2011-02-20,1,"3300258",ARRAIAL DO CABO,RJ
2011-02-27,1,"3300258",ARRAIAL DO CABO,RJ
2011-03-13,1,"3300258",ARRAIAL DO CABO,RJ
2011-03-20,5,"3300258",ARRAIAL DO CABO,RJ
2011-03-27,10,"3300258",ARRAIAL DO CABO,RJ
2011-04-03,9,"3300258",ARRAIAL DO CABO,RJ
2011-04-10,0,"3300258",ARRAIAL DO CABO,RJ
2011-04-17,8,"3300258",ARRAIAL DO CABO,RJ
2011-04-24,4,"3300258",ARRAIAL DO CABO,RJ
2011-05-01,1,"3300258",ARRAIAL DO CABO,RJ
2011-05-08,13,"3300258",ARRAIAL DO CABO,RJ
2011-05-15,19,"3300258",ARRAIAL DO CABO,RJ
2011-05-22,4,"3300258",ARRAIAL DO CABO,RJ
2011-05-29,9,"3300258",ARRAIAL DO CABO,RJ
2011-06-05,3,"3300258",ARRAIAL DO CABO,RJ
2011-06-12,7,"3300258",ARRAIAL DO CABO,RJ
2011-06-19,1,"3300258",ARRAIAL DO CABO,RJ
2011-06-26,2,"3300258",ARRAIAL DO CABO,RJ
2011-07-03,1,"3300258",ARRAIAL DO CABO,RJ
2011-07-10,0,"3300258",ARRAIAL DO CABO,RJ
2011-07-17,0,"3300258",ARRAIAL DO CABO,RJ
2011-07-24,0,"3300258",ARRAIAL DO CABO,RJ
2011-07-31,0,"3300258",ARRAIAL DO CABO,RJ
2011-08-07,0,"3300258",ARRAIAL DO CABO,RJ
2011-08-14,0,"3300258",ARRAIAL DO CABO,RJ
2011-08-21,0,"3300258",ARRAIAL DO CABO,RJ
2011-08-28,0,"3300258",ARRAIAL DO CABO,RJ
2011-09-04,0,"3300258",ARRAIAL DO CABO,RJ
2011-09-11,0,"3300258",ARRAIAL DO CABO,RJ
2011-09-25,0,"3300258",ARRAIAL DO CABO,RJ
2012-03-11,0,"3300258",ARRAIAL DO CABO,RJ
2012-03-18,0,"3300258",ARRAIAL DO CABO,RJ
2012-03-25,0,"3300258",ARRAIAL DO CABO,RJ
2012-04-01,1,"3300258",ARRAIAL DO CABO,RJ
2012-04-08,0,"3300258",ARRAIAL DO CABO,RJ
2012-04-15,0,"3300258",ARRAIAL DO CABO,RJ
2012-04-22,0,"3300258",ARRAIAL DO CABO,RJ
2012-04-29,5,"3300258",ARRAIAL DO CABO,RJ
2012-05-06,5,"3300258",ARRAIAL DO CABO,RJ
2012-05-13,0,"3300258",ARRAIAL DO CABO,RJ
2012-05-20,1,"3300258",ARRAIAL DO CABO,RJ
2012-05-27,1,"3300258",ARRAIAL DO CABO,RJ
2012-06-03,3,"3300258",ARRAIAL DO CABO,RJ
2012-06-10,8,"3300258",ARRAIAL DO CABO,RJ
2012-06-17,2,"3300258",ARRAIAL DO CABO,RJ
2012-06-24,3,"3300258",ARRAIAL DO CABO,RJ
2012-07-01,1,"3300258",ARRAIAL DO CABO,RJ
2012-07-15,3,"3300258",ARRAIAL DO CABO,RJ
2012-07-22,4,"3300258",ARRAIAL DO CABO,RJ
2012-07-29,0,"3300258",ARRAIAL DO CABO,RJ
2012-08-05,0,"3300258",ARRAIAL DO CABO,RJ
2012-08-12,1,"3300258",ARRAIAL DO CABO,RJ
2012-08-19,0,"3300258",ARRAIAL DO CABO,RJ
2012-08-26,1,"3300258",ARRAIAL DO CABO,RJ
2012-10-21,0,"3300258",ARRAIAL DO CABO,RJ
2012-10-28,0,"3300258",ARRAIAL DO CABO,RJ
2012-11-04,0,"3300258",ARRAIAL DO CABO,RJ
2012-11-11,0,"3300258",ARRAIAL DO CABO,RJ
2012-11-18,0,"3300258",ARRAIAL DO CABO,RJ
2012-11-25,0,"3300258",ARRAIAL DO CABO,RJ
2012-12-02,0,"3300258",ARRAIAL DO CABO,RJ
2012-12-09,0,"3300258",ARRAIAL DO CABO,RJ
2012-12-16,2,"3300258",ARRAIAL DO CABO,RJ
2012-12-23,0,"3300258",ARRAIAL DO CABO,RJ
2012-12-30,0,"3300258",ARRAIAL DO CABO,RJ
2013-01-06,0,"3300258",ARRAIAL DO CABO,RJ
2013-01-13,0,"3300258",ARRAIAL DO CABO,RJ
2013-01-27,7,"3300258",ARRAIAL DO CABO,RJ
2013-06-09,2,"3300258",ARRAIAL DO CABO,RJ
2013-06-16,0,"3300258",ARRAIAL DO CABO,RJ
2013-06-23,0,"3300258",ARRAIAL DO CABO,RJ
2013-06-30,0,"3300258",ARRAIAL DO CABO,RJ
2013-07-07,1,"3300258",ARRAIAL DO CABO,RJ
2013-07-14,0,"3300258",ARRAIAL DO CABO,RJ
2013-07-21,0,"3300258",ARRAIAL DO CABO,RJ
2013-07-28,0,"3300258",ARRAIAL DO CABO,RJ
2013-08-04,0,"3300258",ARRAIAL DO CABO,RJ
2013-08-11,0,"3300258",ARRAIAL DO CABO,RJ
2013-08-18,0,"3300258",ARRAIAL DO CABO,RJ
2013-08-25,0,"3300258",ARRAIAL DO CABO,RJ
2013-09-01,0,"3300258",ARRAIAL DO CABO,RJ
2013-09-08,0,"3300258",ARRAIAL DO CABO,RJ
2013-09-15,0,"3300258",ARRAIAL DO CABO,RJ
2013-09-22,0,"3300258",ARRAIAL DO CABO,RJ
2013-09-29,0,"3300258",ARRAIAL DO CABO,RJ
2013-10-06,0,"3300258",ARRAIAL DO CABO,RJ
2013-10-13,0,"3300258",ARRAIAL DO CABO,RJ
2013-12-22,0,"3300258",ARRAIAL DO CABO,RJ
2013-12-29,0,"3300258",ARRAIAL DO CABO,RJ
2014-01-05,0,"3300258",ARRAIAL DO CABO,RJ
2014-01-12,0,"3300258",ARRAIAL DO CABO,RJ
2014-01-19,0,"3300258",ARRAIAL DO CABO,RJ
2014-01-26,0,"3300258",ARRAIAL DO CABO,RJ
2014-02-02,0,"3300258",ARRAIAL DO CABO,RJ
2014-02-09,0,"3300258",ARRAIAL DO CABO,RJ
2014-02-16,0,"3300258",ARRAIAL DO CABO,RJ
2014-02-23,0,"3300258",ARRAIAL DO CABO,RJ
2014-03-02,0,"3300258",ARRAIAL DO CABO,RJ
2014-03-09,0,"3300258",ARRAIAL DO CABO,RJ
2014-03-16,0,"3300258",ARRAIAL DO CABO,RJ
2014-03-23,0,"3300258",ARRAIAL DO CABO,RJ
2014-03-30,0,"3300258",ARRAIAL DO CABO,RJ
2014-04-06,0,"3300258",ARRAIAL DO CABO,RJ
2014-04-13,0,"3300258",ARRAIAL DO CABO,RJ
2014-04-20,0,"3300258",ARRAIAL DO CABO,RJ
2014-04-27,0,"3300258",ARRAIAL DO CABO,RJ
2014-05-04,0,"3300258",ARRAIAL DO CABO,RJ
2014-05-11,1,"3300258",ARRAIAL DO CABO,RJ
2014-05-18,0,"3300258",ARRAIAL DO CABO,RJ
2014-06-01,1,"3300258",ARRAIAL DO CABO,RJ
2014-06-08,0,"3300258",ARRAIAL DO CABO,RJ
2014-12-21,0,"3300258",ARRAIAL DO CABO,RJ
2014-12-28,0,"3300258",ARRAIAL DO CABO,RJ
2015-01-04,0,"3300258",ARRAIAL DO CABO,RJ
2015-01-11,0,"3300258",ARRAIAL DO CABO,RJ
2015-01-18,0,"3300258",ARRAIAL DO CABO,RJ
2015-01-25,0,"3300258",ARRAIAL DO CABO,RJ
2015-02-01,0,"3300258",ARRAIAL DO CABO,RJ
2015-02-08,0,"3300258",ARRAIAL DO CABO,RJ
2015-02-15,0,"3300258",ARRAIAL DO CABO,RJ
2015-02-22,0,"3300258",ARRAIAL DO CABO,RJ
2015-03-01,0,"3300258",ARRAIAL DO CABO,RJ
2015-03-08,0,"3300258",ARRAIAL DO CABO,RJ
2015-03-22,1,"3300258",ARRAIAL DO CABO,RJ
2015-03-29,0,"3300258",ARRAIAL DO CABO,RJ
2015-04-05,3,"3300258",ARRAIAL DO CABO,RJ
2015-04-12,0,"3300258",ARRAIAL DO CABO,RJ
2015-04-19,0,"3300258",ARRAIAL DO CABO,RJ
2015-04-26,3,"3300258",ARRAIAL DO CABO,RJ
2015-05-03,0,"3300258",ARRAIAL DO CABO,RJ
2015-05-10,0,"3300258",ARRAIAL DO CABO,RJ
2015-05-17,2,"3300258",ARRAIAL DO CABO,RJ
2015-05-24,4,"3300258",ARRAIAL DO CABO,RJ
2015-05-31,1,"3300258",ARRAIAL DO CABO,RJ
2015-06-07,0,"3300258",ARRAIAL DO CABO,RJ
2015-06-14,3,"3300258",ARRAIAL DO CABO,RJ
2015-06-21,4,"3300258",ARRAIAL DO CABO,RJ
2015-06-28,1,"3300258",ARRAIAL DO CABO,RJ
2015-07-05,1,"3300258",ARRAIAL DO CABO,RJ
2015-07-12,2,"3300258",ARRAIAL DO CABO,RJ
2015-07-19,0,"3300258",ARRAIAL DO CABO,RJ
2015-07-26,0,"3300258",ARRAIAL DO CABO,RJ
2015-08-02,0,"3300258",ARRAIAL DO CABO,RJ
2015-08-09,0,"3300258",ARRAIAL DO CABO,RJ
2015-08-16,0,"3300258",ARRAIAL DO CABO,RJ
2015-08-23,0,"3300258",ARRAIAL DO CABO,RJ
2015-08-30,0,"3300258",ARRAIAL DO CABO,RJ
2015-09-06,0,"3300258",ARRAIAL DO CABO,RJ
2015-09-13,0,"3300258",ARRAIAL DO CABO,RJ
2015-09-20,0,"3300258",ARRAIAL DO CABO,RJ
2015-10-04,1,"3300258",ARRAIAL DO CABO,RJ
2015-11-22,4,"3300258",ARRAIAL DO CABO,RJ
2015-12-06,7,"3300258",ARRAIAL DO CABO,RJ
2015-12-13,0,"3300258",ARRAIAL DO CABO,RJ
2015-12-20,5,"3300258",ARRAIAL DO CABO,RJ
2015-12-27,0,"3300258",ARRAIAL DO CABO,RJ
2016-01-03,70,"3300258",ARRAIAL DO CABO,RJ
2016-01-10,1,"3300258",ARRAIAL DO CABO,RJ
2016-01-17,8,"3300258",ARRAIAL DO CABO,RJ
2016-01-24,3,"3300258",ARRAIAL DO CABO,RJ
2016-01-31,1,"3300258",ARRAIAL DO CABO,RJ
2016-02-07,3,"3300258",ARRAIAL DO CABO,RJ
2016-02-14,177,"3300258",ARRAIAL DO CABO,RJ
2016-02-21,148,"3300258",ARRAIAL DO CABO,RJ
2016-02-28,37,"3300258",ARRAIAL DO CABO,RJ
2016-03-06,23,"3300258",ARRAIAL DO CABO,RJ
2016-03-13,66,"3300258",ARRAIAL DO CABO,RJ
2016-03-20,68,"3300258",ARRAIAL DO CABO,RJ
2016-03-27,72,"3300258",ARRAIAL DO CABO,RJ
2016-04-03,108,"3300258",ARRAIAL DO CABO,RJ
2016-04-10,73,"3300258",ARRAIAL DO CABO,RJ
2016-04-17,70,"3300258",ARRAIAL DO CABO,RJ
2016-04-24,66,"3300258",ARRAIAL DO CABO,RJ
2016-05-01,27,"3300258",ARRAIAL DO CABO,RJ
2016-05-08,49,"3300258",ARRAIAL DO CABO,RJ
2016-05-15,36,"3300258",ARRAIAL DO CABO,RJ
2016-05-22,28,"3300258",ARRAIAL DO CABO,RJ
2016-05-29,15,"3300258",ARRAIAL DO CABO,RJ
2016-06-05,17,"3300258",ARRAIAL DO CABO,RJ
2016-06-12,5,"3300258",ARRAIAL DO CABO,RJ
2016-06-26,0,"3300258",ARRAIAL DO CABO,RJ
2016-07-03,0,"3300258",ARRAIAL DO CABO,RJ
2016-07-10,0,"3300258",ARRAIAL DO CABO,RJ
2016-07-17,1,"3300258",ARRAIAL DO CABO,RJ
2016-07-24,0,"3300258",ARRAIAL DO CABO,RJ
2016-07-31,0,"3300258",ARRAIAL DO CABO,RJ
2016-08-07,0,"3300258",ARRAIAL DO CABO,RJ
2016-08-14,1,"3300258",ARRAIAL DO CABO,RJ
2016-08-21,0,"3300258",ARRAIAL DO CABO,RJ
2016-08-28,0,"3300258",ARRAIAL DO CABO,RJ
2016-09-04,0,"3300258",ARRAIAL DO CABO,RJ
2016-09-11,0,"3300258",ARRAIAL DO CABO,RJ
2016-09-18,0,"3300258",ARRAIAL DO CABO,RJ
2016-09-25,0,"3300258",ARRAIAL DO CABO,RJ
2016-10-02,0,"3300258",ARRAIAL DO CABO,RJ
2016-10-09,0,"3300258",ARRAIAL DO CABO,RJ
2016-10-16,0,"3300258",ARRAIAL DO CABO,RJ
2016-10-23,0,"3300258",ARRAIAL DO CABO,RJ
2016-10-30,0,"3300258",ARRAIAL DO CABO,RJ
2016-11-06,0,"3300258",ARRAIAL DO CABO,RJ
2016-11-13,1,"3300258",ARRAIAL DO CABO,RJ
2016-11-20,0,"3300258",ARRAIAL DO CABO,RJ
2016-11-27,0,"3300258",ARRAIAL DO CABO,RJ
2016-12-04,1,"3300258",ARRAIAL DO CABO,RJ
2016-12-11,0,"3300258",ARRAIAL DO CABO,RJ
2016-12-18,0,"3300258",ARRAIAL DO CABO,RJ
2016-12-25,0,"3300258",ARRAIAL DO CABO,RJ
2017-01-01,0,"3300258",ARRAIAL DO CABO,RJ
2017-01-08,0,"3300258",ARRAIAL DO CABO,RJ
2017-01-15,0,"3300258",ARRAIAL DO CABO,RJ
2017-01-29,0,"3300258",ARRAIAL DO CABO,RJ
2017-02-05,1,"3300258",ARRAIAL DO CABO,RJ
2017-02-19,0,"3300258",ARRAIAL DO CABO,RJ
2017-02-26,0,"3300258",ARRAIAL DO CABO,RJ
2017-03-05,0,"3300258",ARRAIAL DO CABO,RJ
2017-03-12,0,"3300258",ARRAIAL DO CABO,RJ
2017-03-19,0,"3300258",ARRAIAL DO CABO,RJ
2017-03-26,0,"3300258",ARRAIAL DO CABO,RJ
2017-04-02,0,"3300258",ARRAIAL DO CABO,RJ
2017-04-09,0,"3300258",ARRAIAL DO CABO,RJ
2017-04-16,0,"3300258",ARRAIAL DO CABO,RJ
2017-04-23,2,"3300258",ARRAIAL DO CABO,RJ
2017-04-30,0,"3300258",ARRAIAL DO CABO,RJ
